"","text","created","url","latitude","longitude","retweets","hashtag"
"280","Am I the only person who desperately wants a Riverdale prequel??? I just wanna know exactly what happened between FP and Alice <ed><a0><bd><ed><b8><a5> #Riverdale",2017-12-07 13:31:37,"https://twitter.com/aoifenicdara/status/938762925061308416",NA,NA,1,"#Riverdale"
"281","I've just watched episode S02E08 of Riverdale! #Riverdale  #tvtime https://t.co/eRgDMGMrE5 https://t.co/Yb44mIPBEh",2017-12-07 13:31:23,"https://twitter.com/PrxncessOfRock/status/938762868169863168",NA,NA,0,"#Riverdale"
"282","@BlackNerd @ArchieComics Archie Comics @ArchieComics CW's Riverdale @CW_Riverdale Is Top <ed><a0><bd><ed><b4><a5>#1 &amp; Top <ed><a0><bd><ed><b3><ba>'s <ed><a0><bd><ed><b4><a5>#1! #ArchieComics #Riverdale <ed><a0><bd><ed><b2><9e><ed><a0><bd><ed><b2><95><ed><a0><bd><ed><b2><98>",2017-12-07 13:31:15,"https://twitter.com/chorsfor75/status/938762833516523521",NA,NA,1,"#Riverdale"
"283","Kevin and Joaquin #Riverdale
LET'S GET MORE OF THEM @CW_Riverdale  @RiverdaleWriter  I ship it to the moon and back",2017-12-07 13:31:07,"https://twitter.com/Ginbell/status/938762801681719297",NA,NA,0,"#Riverdale"
"284","guess what i<e2><80><98>ll be watching tonight #riverdale",2017-12-07 13:31:05,"https://twitter.com/alisa_peace/status/938762792353615873",NA,NA,0,"#Riverdale"
"285","Omgz. Betty's Pole dance was... <ed><a0><bd><ed><b8><b1><ed><a0><bd><ed><b8><b1> #Riverdale",2017-12-07 13:30:52,"https://twitter.com/BeyonceRivas/status/938762736342769664",NA,NA,0,"#Riverdale"
"286","Me after varchie and bughead broke up #Riverdale #varchie #Bughead https://t.co/JPiSfddvqg",2017-12-07 13:30:50,"https://twitter.com/ShelyTep/status/938762728096911360",NA,NA,1,"#Riverdale"
"287","Again I'm on the <ed><a0><bd><ed><ba><82> to London and I wasn't gonna have a cheeky drink while watching #Riverdale - but seriously, who<e2><80><a6> https://t.co/BZhEKzlNx1",2017-12-07 13:30:41,"https://twitter.com/Mylifefrom30/status/938762690775969792",NA,NA,0,"#Riverdale"
"288","Honestly there two reasons I don<e2><80><99>t ship barchie.                                One:he blew her off when she wanted<e2><80><a6> https://t.co/we6X6Bcs79",2017-12-07 13:30:40,"https://twitter.com/jasmine12559/status/938762688578060288",NA,NA,1,"#Riverdale"
"289","Surprise us more with your hot and sexy outfits, Alice Cooper <ed><a0><bd><ed><b8><8d> #Riverdale https://t.co/okLKjyVUmz",2017-12-07 13:30:29,"https://twitter.com/ocampoxenia/status/938762641601785862",NA,NA,0,"#Riverdale"
"290","When Betty did a pole dance in front of EVERYONE so she could be in Jughead's world, but then they broke up AGAIN,<e2><80><a6> https://t.co/tGU1Ksd83O",2017-12-07 13:30:13,"https://twitter.com/seriall0ver/status/938762572148375552",NA,NA,0,"#Riverdale"
"291","I<e2><80><99>m watching #Riverdale and that Blossom brother is the weirdest looking human I<e2><80><99>ve ever seen.",2017-12-07 13:30:07,"https://twitter.com/themenacex/status/938762548480012288",NA,NA,0,"#Riverdale"
"292","The love-birds turn investigators in tonight's #Riverdale!
Tune in tonight at 10 PM . #InstantPremieres https://t.co/JwT7o0YmfQ",2017-12-07 13:30:03,"https://twitter.com/colors_infinity/status/938762530406592512",NA,NA,1,"#Riverdale"
"293","I've just watched episode S02E08 of Riverdale! #Riverdale  #tvtime https://t.co/24mIZczFBW https://t.co/dAon2pRf2I",2017-12-07 13:30:02,"https://twitter.com/andreasbookss/status/938762526074003456",NA,NA,0,"#Riverdale"
"294","Top 5:
1: #Riverdale
2: #preorderCAMILAtoday +9
3: Lyle
4: #MarriageEquaility +7
5: #AustraliaSaysYes +6",2017-12-07 13:30:02,"https://twitter.com/Trends5AU/status/938762525478236161",NA,NA,0,"#Riverdale"
"295","Betty: How many times, Jug? How many times are we gonna push each other away?
Jughead: Until it sticks.

Oh, Bughead <ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad> #Riverdale",2017-12-07 13:29:15,"https://twitter.com/ocampoxenia/status/938762329205829632",NA,NA,0,"#Riverdale"
"296","WHAT IS THAT #RIVERDALE",2017-12-07 13:28:36,"https://twitter.com/nalmiranara/status/938762165867048960",NA,NA,0,"#Riverdale"
"297","Wth super bitin #Riverdale <ed><a0><bd><ed><b2><94><ed><a0><bd><ed><b8><ad>",2017-12-07 13:28:26,"https://twitter.com/JnnllGrc/status/938762126440546304",NA,NA,0,"#Riverdale"
"298","O.M.G. i can't believe that the killer is jason's father  #Riverdale",2017-12-07 13:28:22,"https://twitter.com/happyglenn1/status/938762107243212801",NA,NA,0,"#Riverdale"
"299","I<e2><80><99>m scared to watch this!! <ed><a0><bd><ed><b8><ad> But here it goes... #Riverdale",2017-12-07 13:28:08,"https://twitter.com/JTDRUMZ__/status/938762047801749509",NA,NA,0,"#Riverdale"
"300","SPEECHLESS. IN SHOCK. WHAT. THE. FUCK. JUST. HAPPENED. #Riverdale",2017-12-07 13:27:57,"https://twitter.com/keeyah_s/status/938762004763852801",NA,NA,0,"#Riverdale"
"301","BETTY <e2><9d><a4><ef><b8><8f> #Riverdale",2017-12-07 13:27:48,"https://twitter.com/mrantonfacturan/status/938761964611760130",NA,NA,0,"#Riverdale"
"302","The feels #Riverdale",2017-12-07 13:27:42,"https://twitter.com/Goddness_Athena/status/938761939785867265",NA,NA,0,"#Riverdale"
"303","Mixed emotions after watching #Riverdale https://t.co/RkwCjF4Y4K",2017-12-07 13:27:40,"https://twitter.com/KamilleBratz/status/938761929543184384",NA,NA,0,"#Riverdale"
"304","YOU CAN VOTE MORE THAN 1 TIME #BUGHEAD #RIVERDALE https://t.co/4Y4Pjl5Q2L",2017-12-07 13:27:20,"https://twitter.com/lilicamifan/status/938761846219333632",NA,NA,3,"#Riverdale"
"305","Me after I watched the episode 8 of #Riverdale 
#betty #serpant #jughead #bughead #veronica #archie #verachi https://t.co/VMzAG3elml",2017-12-07 13:27:19,"https://twitter.com/riam_basnet/status/938761844163952640",NA,NA,1,"#Riverdale"
"306","This episode was so emotional omg I'm dead on the inside #Riverdale <ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b2><94><ed><a0><bd><ed><b2><94><ed><a0><bd><ed><b2><94><ed><a0><bd><ed><b2><94>",2017-12-07 13:27:18,"https://twitter.com/Goddness_Athena/status/938761841135759360",NA,NA,0,"#Riverdale"
"307","No way if Betty and Archie start dating I will never watch it again<ed><a0><bd><ed><b8><ad>emotions everywhere!!!! #Riverdale",2017-12-07 13:27:16,"https://twitter.com/hinchliffe_leah/status/938761831975448577",NA,NA,0,"#Riverdale"
"308","God how happy I am that I stopped watching #Riverdale ages ago.",2017-12-07 13:27:13,"https://twitter.com/mapsofstars/status/938761817597280256",NA,NA,0,"#Riverdale"
"309","New episode of #Riverdale  https://t.co/rJX7PCNNEZ",2017-12-07 13:26:45,"https://twitter.com/Sofiiafonsotav/status/938761701985607682",NA,NA,0,"#Riverdale"
"310","When #Jughead rolled out with ""Little B*tch"" <ed><a0><bd><ed><b8><b2> <ed><a0><bd><ed><b9><86><ed><a0><bc><ed><bf><be>  #Riverdale https://t.co/HWlFqi3Dag",2017-12-07 13:26:40,"https://twitter.com/leximeliz921/status/938761681785753600",NA,NA,1,"#Riverdale"
"311","1 and 2 season #riverdale https://t.co/ctlIXE1UtU",2017-12-07 13:25:32,"https://twitter.com/d_dasha_22/status/938761394257907712",NA,NA,0,"#Riverdale"
"312","@WriterRAS Most popular tweets about #Riverdale tonight, it's easy to see how unpopular B*rchie are with the genera<e2><80><a6> https://t.co/CWHy9yJSym",2017-12-07 13:25:20,"https://twitter.com/FPJonesII/status/938761342336602112",NA,NA,4,"#Riverdale"
"313","Betty Cooper up in this B.
#Riverdale",2017-12-07 13:25:16,"https://twitter.com/itsianconrad/status/938761326029045761",NA,NA,0,"#Riverdale"
"314","i<e2><80><99>m just out here like .. #Riverdale https://t.co/pxEcLoh37W",2017-12-07 13:25:11,"https://twitter.com/marveloussciles/status/938761307939115009",NA,NA,0,"#Riverdale"
"315","Oh, you can hold my worm, Mrs. Cooper. <ed><a0><bd><ed><b0><9b> #Riverdale #s02e08 #HouseOfTheDevil #M<c3><a4>dchenAmick #SouthSideSerpents #milfsniffmodeon",2017-12-07 13:25:01,"https://twitter.com/dudui62442/status/938761264532090880",NA,NA,1,"#Riverdale"
"316","imagine seeing your daughter giving a strip show in front of all your old friends fgfhfg #Riverdale",2017-12-07 13:24:52,"https://twitter.com/hazeljanine_/status/938761228683317249",NA,NA,0,"#Riverdale"
"317","Sugar! I bought the #Riverdale and #ArchieComics Humble Bundle! Lots of Archie, classic Archie, Sabrina, Afterlife<e2><80><a6> https://t.co/iSxie8PMEV",2017-12-07 13:24:30,"https://twitter.com/BlackNerd/status/938761135381209088",NA,NA,10,"#Riverdale"
"318","I live for this series<ed><a0><bd><ed><b2><99><ed><a0><bd><ed><b4><a5> #Riverdale",2017-12-07 13:24:11,"https://twitter.com/ZforZeke/status/938761052883263488",NA,NA,0,"#Riverdale"
"319","Blackhood? #riverdale #blackhood https://t.co/QGjoa1FGyt",2017-12-07 13:24:06,"https://twitter.com/River__Girl/status/938761032826277888",NA,NA,0,"#Riverdale"
"320","i love high school musical #Riverdale https://t.co/eAuxf606PY",2017-12-07 13:23:45,"https://twitter.com/zhrent/status/938760947723669504",NA,NA,0,"#Riverdale"
"321","Super cool<e2><9d><a4><ef><b8><8f><e2><9d><a4><ef><b8><8f><e2><9d><a4><ef><b8><8f><e2><9d><a4><ef><b8><8f><e2><9d><a4><ef><b8><8f><e2><9d><a4><ef><b8><8f>
if he come to japan,I would absolutely going to meet<ed><a0><be><ed><b7><9a><e2><80><8d><e2><99><82><ef><b8><8f><ed><a0><bd><ed><b2><95>I love him so much<e2><9d><a4><ef><b8><8f>please come to<e2><80><a6> https://t.co/8fipvikbmh",2017-12-07 13:23:38,"https://twitter.com/a_pink01/status/938760918602735617",NA,NA,0,"#Riverdale"
"322","What. The. Fuck. Betty. #Riverdale",2017-12-07 13:23:32,"https://twitter.com/lautjuh1996/status/938760893248229376",NA,NA,0,"#Riverdale"
"323","i need that version of mad world asap #Riverdale",2017-12-07 13:23:18,"https://twitter.com/swanspidey/status/938760831474520067",NA,NA,0,"#Riverdale"
"324","Jesus Christ! I still can't get over latest episode of #Riverdale... 
It was very intense...
It's actually very new<e2><80><a6> https://t.co/tUNUsGbAXD",2017-12-07 13:23:03,"https://twitter.com/CiesielL/status/938760769876918272",NA,NA,0,"#Riverdale"
"325","#Riverdale is STILL number 1 on trending! Wow! It<e2><80><99>s been hours since last night<e2><80><99>s episode and it<e2><80><99>s still going stro<e2><80><a6> https://t.co/ZznuKY1iwz",2017-12-07 13:22:54,"https://twitter.com/p_papanic/status/938760730110840832",NA,NA,0,"#Riverdale"
"326","Looking for a podcast? Check out my friends and I<e2><80><99>s #Riverdale ramblings on @RiverTalkPod now, you won<e2><80><99>t regret it!  https://t.co/GgKacRNjmW",2017-12-07 13:22:53,"https://twitter.com/attagirlwilly/status/938760728147890176",NA,NA,1,"#Riverdale"
"327","if Archie and Betty become a thing best believe I will quit watching the series til we find out what maniac is behi<e2><80><a6> https://t.co/6Afn1W0sxI",2017-12-07 13:22:52,"https://twitter.com/Jazmin_Migala/status/938760722594414592",NA,NA,0,"#Riverdale"
"328","Well I'm shook #Riverdale",2017-12-07 13:22:44,"https://twitter.com/Goddness_Athena/status/938760688725643264",NA,NA,0,"#Riverdale"
"329","I've just watched episode S02E08 of Riverdale! #Riverdale  #tvtime https://t.co/P6yiUNg4ec https://t.co/kWDp09r7YT",2017-12-07 13:22:40,"https://twitter.com/DrewSomerhalder/status/938760672028045312",NA,NA,0,"#Riverdale"
"330","#Riverdale got me like https://t.co/XTherkHgcl",2017-12-07 13:22:37,"https://twitter.com/badaliengal/status/938760660724232193",NA,NA,0,"#Riverdale"
"331","'shankshaw' the disrespect omg #riverdale",2017-12-07 13:22:36,"https://twitter.com/keepsmyoldscarf/status/938760657490493442",NA,NA,0,"#Riverdale"
"332","Promotional photos and the promo for #Riverdale 2x09 Chapter Twenty-Two: Silent Night, Deadly Night"":<e2><80><a6> https://t.co/8sqc0zcC9M",2017-12-07 13:22:32,"https://twitter.com/MeredithJJacobs/status/938760641728385024",NA,NA,0,"#Riverdale"
"333","THE CRINGEEEEEEEEEE #Riverdale",2017-12-07 13:22:32,"https://twitter.com/lavensonadora/status/938760638054137861",NA,NA,0,"#Riverdale"
"334","Slay Betty slayyyyyy<ed><a0><bd><ed><b8><bb> @lilireinhart #BettyCooper #Riverdale",2017-12-07 13:22:27,"https://twitter.com/xcitizenofhellx/status/938760617879621632",NA,NA,1,"#Riverdale"
"335","so they all can sing now huh #Riverdale",2017-12-07 13:22:24,"https://twitter.com/hazeljanine_/status/938760604919119873",NA,NA,0,"#Riverdale"
"336","giiirl betty becoming a serpant for jug is kinda romantic in a fucked up way n i'm here for it!!!!!! <ed><a0><bd><ed><b8><8d> #Riverdale",2017-12-07 13:22:17,"https://twitter.com/karenomfg/status/938760575026434048",NA,NA,0,"#Riverdale"
"337","Definitely fancy Archie Andrews #Riverdale",2017-12-07 13:21:58,"https://twitter.com/ShannonJudd96/status/938760498882973696",NA,NA,0,"#Riverdale"
"338","What I hate most about a possible Archie/Betty thing isn't the couples breaking up...I don't want Veronica and Bett<e2><80><a6> https://t.co/ESNPNLh61v",2017-12-07 13:21:27,"https://twitter.com/meagan_lambert/status/938760368050069506",NA,NA,0,"#Riverdale"
"339","omg what just happened ??? #Riverdale https://t.co/NSlNnCJsgs",2017-12-07 13:21:26,"https://twitter.com/marveloussciles/status/938760361037193216",NA,NA,0,"#Riverdale"
"340","And btw I<e2><80><99>m kinda nervous that FP and Alice will hook up..... #Riverdale",2017-12-07 13:21:22,"https://twitter.com/loveisloveislo/status/938760344729804800",NA,NA,0,"#Riverdale"
"341","@CamilaMendes, @lilireinhart and @kj_apa 's version of ""mad world"" is so sick <ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b2><99> #Riverdale",2017-12-07 13:21:07,"https://twitter.com/chrstnabriam/status/938760284696485888",NA,NA,0,"#Riverdale"
"342","Betty doing a strip tease for a gang of 30+ year old people when she's 15 is weird as fuck #Riverdale",2017-12-07 13:20:53,"https://twitter.com/RhysFields/status/938760223187021826",NA,NA,0,"#Riverdale"
"343","The writers have clearly set it up for the rise of Barchie. #Riverdale",2017-12-07 13:20:37,"https://twitter.com/BDavisWannabe/status/938760157261123584",NA,NA,0,"#Riverdale"
"344","Well, then, leave him. At home. <ed><a0><bd><ed><b8><a6><ed><a0><bd><ed><b0><8d> #iquote #filmquote #Riverdale #s02e08 #HouseOfTheDevil  #M<c3><a4>dchenAmick  #SkeetUlrich  #SouthSideSerpents",2017-12-07 13:20:35,"https://twitter.com/dudui62442/status/938760148138409984",NA,NA,1,"#Riverdale"
"345","Are you serious??! What happened to #Riverdale
Wtf is wrong with everybody?",2017-12-07 13:20:31,"https://twitter.com/riam_basnet/status/938760131767967745",NA,NA,0,"#Riverdale"
"346","BETTYS PONYTAIL LOOSENED WE ALL WHATS NEXT #RIVERDALE",2017-12-07 13:20:28,"https://twitter.com/seulgasm_/status/938760120388816897",NA,NA,0,"#Riverdale"
"347","Ps I'm in love with bettys mom  #riverdale",2017-12-07 13:20:25,"https://twitter.com/HateHanzayy/status/938760106216476672",NA,NA,0,"#Riverdale"
"348","But can we talk about how inlove Cheryl is with Joise??? Like the shoulder massage?? Cheryl honey u ain<e2><80><99>t slick #Riverdale",2017-12-07 13:20:22,"https://twitter.com/loveisloveislo/status/938760092710817793",NA,NA,0,"#Riverdale"
"349","Our very own co-host @samgoldd is no stranger to the charms of The Serpent Dance. #riverdale @lilireinhart https://t.co/wYbCuH0TOr",2017-12-07 13:19:54,"https://twitter.com/riverdish/status/938759976973225984",NA,NA,2,"#Riverdale"
"350","i'm so gay for betty <ed><a0><bd><ed><b8><ad> #Riverdale",2017-12-07 13:19:53,"https://twitter.com/karenomfg/status/938759974536253441",NA,NA,0,"#Riverdale"
"351","So I finished the episode of #Riverdale ... this is not ok. I am not ok <ed><a0><bd><ed><b9><88><ed><a0><bd><ed><b8><ad>",2017-12-07 13:19:45,"https://twitter.com/Amy_K23/status/938759938913992704",NA,NA,0,"#Riverdale"
"352","Ok but more FP Jones on a Pop's attire, please <ed><a0><bd><ed><b8><8d> #Riverdale",2017-12-07 13:19:43,"https://twitter.com/ellsenpai/status/938759931779432448",NA,NA,0,"#Riverdale"
"353","GORGEOUS #RIVERDALE https://t.co/FOmKumnJIK",2017-12-07 13:19:42,"https://twitter.com/seulgasm_/status/938759925320134656",NA,NA,0,"#Riverdale"
"354","Betty on <ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5> @lilireinhart #Riverdale",2017-12-07 13:19:40,"https://twitter.com/AllegraNovella/status/938759918454296576",NA,NA,0,"#Riverdale"
"355","So where can I learn to dance like that Betty? #riverdale",2017-12-07 13:19:40,"https://twitter.com/EmmaBlair15/status/938759917640355841",NA,NA,0,"#Riverdale"
"356","Never a dull moment in the small town of #Riverdale <ed><a0><bd><ed><b8><b1> https://t.co/jfjS4Xb0g0",2017-12-07 13:19:11,"https://twitter.com/JessieMoens/status/938759795322040320",NA,NA,0,"#Riverdale"
"357","Demn Archie!

#Riverdale",2017-12-07 13:18:42,"https://twitter.com/urbaeeeforlife/status/938759674169475072",NA,NA,0,"#Riverdale"
"358","Me watching betty performance #Riverdale https://t.co/LYwDo5i6Z0",2017-12-07 13:18:32,"https://twitter.com/Jesbalanditan/status/938759633237188608",NA,NA,0,"#Riverdale"
"359","when you hate to go to that party but you still dressed so good <ed><a0><bd><ed><b9><84> #Riverdale @CW_Riverdale https://t.co/BMXvqnS8gQ",2017-12-07 13:18:13,"https://twitter.com/slyxco/status/938759551444074497",NA,NA,0,"#Riverdale"
"360","I actually love Alice Cooper more and more with every episode. She is such a bad arse deep down. #Riverdale",2017-12-07 13:18:04,"https://twitter.com/BDavisWannabe/status/938759516669267968",NA,NA,0,"#Riverdale"
"361","I can<e2><80><99>t be the only the one who feels bitterly disappointed to get to the end of an episode of #Riverdale and not h<e2><80><a6> https://t.co/Eq1muPDMHT",2017-12-07 13:17:56,"https://twitter.com/GeorgeArmitage1/status/938759481944616962",NA,NA,0,"#Riverdale"
"362","Can<e2><80><99>t sleep so time to catch up with #Riverdale from last night.",2017-12-07 13:17:32,"https://twitter.com/leahfeld_/status/938759379385552897",NA,NA,0,"#Riverdale"
"363","Um. Yes betty Cooper should be a serpent with or without Jughead what kind of a question is that. I'm down for ""del<e2><80><a6> https://t.co/vI0qzwIJ7V",2017-12-07 13:17:26,"https://twitter.com/luxlignam/status/938759357721972736",NA,NA,0,"#Riverdale"
"364","Always getting shookt and excited after #Riverdale",2017-12-07 13:17:23,"https://twitter.com/robertbradshaw_/status/938759341947043840",NA,NA,0,"#Riverdale"
"365","we are finally getting some good #barchie content girlies get ready #Riverdale https://t.co/x2PUFXbCME",2017-12-07 13:16:56,"https://twitter.com/hesilIuminate/status/938759230227648512",NA,NA,0,"#Riverdale"
"366","Betty's a Serpent #Riverdale #BettyCooper",2017-12-07 13:16:49,"https://twitter.com/Goddness_Athena/status/938759200997552128",NA,NA,1,"#Riverdale"
"367","Halfway through episode 8 of #Riverdale

Does Cheryl have a thing for Josie?",2017-12-07 13:16:46,"https://twitter.com/ParagonOfHex/status/938759187693219840",NA,NA,0,"#Riverdale"
"368","Can someone explain to me why Betty is stripping on riverdale? #Riverdale",2017-12-07 13:16:39,"https://twitter.com/badaliengal/status/938759157254995968",NA,NA,0,"#Riverdale"
"369","Making Betty and Archie happen seems like a really obvious move to add more drama to the show. #Barchie is a bad idea. #Riverdale",2017-12-07 13:16:29,"https://twitter.com/Shami1412/status/938759116197044224",NA,NA,0,"#Riverdale"
"370","Dark Betty came out to play #Riverdale",2017-12-07 13:16:09,"https://twitter.com/Goddness_Athena/status/938759032483074048",NA,NA,0,"#Riverdale"
"371","Been listening to this on repeat all morning. <ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5>#Riverdale https://t.co/eoqHbUogXm",2017-12-07 13:15:56,"https://twitter.com/LostOnTheFringe/status/938758980767272960",NA,NA,0,"#Riverdale"
"372","It<e2><80><99>s midnight but one more episode of #Riverdale couldn<e2><80><99>t hurt <ed><a0><bc><ed><be><89>",2017-12-07 13:15:47,"https://twitter.com/MultiplyBlessed/status/938758942582218753",NA,NA,0,"#Riverdale"
"373","the intro #riverdale https://t.co/rc5ZwVF7MF",2017-12-07 13:15:32,"https://twitter.com/andreimejia_/status/938758879264903169",NA,NA,0,"#Riverdale"
"374","My face when I realize that I can watch the new episode in a few minutes. Best thing after work <ed><a0><bd><ed><b9><8b> #Riverdale https://t.co/jKvR1qudVL",2017-12-07 13:15:05,"https://twitter.com/sashasmaura/status/938758764366385153",NA,NA,0,"#Riverdale"
"375","uM WHO ARE THOSE PEOPLE JUST LAYING IN THE BACK? it kinda looks like Polly and Hal. 
#riverdale https://t.co/mwvLDNxOTn",2017-12-07 13:14:52,"https://twitter.com/juggyxbetty/status/938758711954120704",NA,NA,0,"#Riverdale"
"376","#Riverdale <e2><80><99>s episode 8 left me confused as heck. And OMG. Jughead, why don't you wear that serpent jacket more often??? Ughhh my heart.",2017-12-07 13:14:08,"https://twitter.com/jamieedty/status/938758527111249922",NA,NA,0,"#Riverdale"
"377","#Riverdale all I need now is black lingerie and a pole and I<e2><80><99>m Betty https://t.co/KHkvZVMtYs",2017-12-07 13:13:51,"https://twitter.com/Graciegilmour/status/938758455086800896",NA,NA,0,"#Riverdale"
"378","#Riverdale Did everyone just break-up?  <ed><a0><bd><ed><b2><94> https://t.co/xgtzjJqExs",2017-12-07 13:13:49,"https://twitter.com/ampjdsxx/status/938758446949605376",NA,NA,0,"#Riverdale"
"379","OMG!!! I love this episode 8. I hate to see #Bughead break up but Archie and Betty getting together excites me. May<e2><80><a6> https://t.co/762RaXFtSp",2017-12-07 13:13:39,"https://twitter.com/rosyrosez/status/938758402896830465",NA,NA,1,"#Riverdale"
"380","@CW_Riverdale RONNIE LOVES ARCHIE AND ARCHIE LOVES RONNIE #Varchie
#Riverdale",2017-12-07 13:12:53,"https://twitter.com/cxgdx_/status/938758212433694721",NA,NA,1,"#Riverdale"
"381","#Riverdale got me in tears again ugh it's a mad world",2017-12-07 13:12:30,"https://twitter.com/ivorycasten/status/938758112743366658",NA,NA,0,"#Riverdale"
"382","Gonna be me if Bughead is 100% over i AM NOT READY FOR THIS.  #Riverdale https://t.co/XfisVcqiKN",2017-12-07 13:12:18,"https://twitter.com/CourtAblaze/status/938758065679040518",NA,NA,0,"#Riverdale"
"383","my heart <ed><a0><bd><ed><b2><94><ed><a0><bd><ed><b2><94><ed><a0><bd><ed><b2><94> #Riverdale",2017-12-07 13:12:10,"https://twitter.com/delarosadennise/status/938758029419233280",NA,NA,0,"#Riverdale"
"384","Woaah! I got goosebumps while watching #Riverdale S02E08",2017-12-07 13:11:58,"https://twitter.com/glbrtplt/status/938757979884552192",NA,NA,0,"#Riverdale"
"385","would just like to tell everyone that i LOVE Alice<e2><80><99>s look in the newest #riverdale <ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b9><8c><ed><a0><bc><ed><bf><bc>",2017-12-07 13:11:57,"https://twitter.com/_jademuirhead/status/938757977611350017",NA,NA,0,"#Riverdale"
"386","The last 10 seconds of episode 8 tho <ed><a0><bd><ed><b8><b0> #Riverdale",2017-12-07 13:11:44,"https://twitter.com/williamleonor27/status/938757922502221825",NA,NA,0,"#Riverdale"
"387","Relationships are being shattered in #Riverdale and it's bloody brilliantly executed. ""And, the boy looked out his<e2><80><a6> https://t.co/P89gAPTrPp",2017-12-07 13:11:36,"https://twitter.com/dynamicthinking/status/938757888033656832",NA,NA,0,"#Riverdale"
"388","I ALREADY STOP SHIPPING THESE TWO BUT... #Barchie #Riverdale https://t.co/BH7MxAmtEn",2017-12-07 13:11:34,"https://twitter.com/slyxco/status/938757880420868096",NA,NA,0,"#Riverdale"
"389","I just rewatched #Riverdale and yeah, I'm totally ready for work. https://t.co/nEf1cZbKkg",2017-12-07 13:11:32,"https://twitter.com/LostOnTheFringe/status/938757871453528064",NA,NA,0,"#Riverdale"
"390","Wow they<e2><80><99>ve been fucking each other everytime and everything went awkward when Archie said I love you to Veronica. <ed><a0><be><ed><b4><b7><ed><a0><bc><ed><bf><bb><e2><80><8d><e2><99><80><ef><b8><8f> #riverdale",2017-12-07 13:11:29,"https://twitter.com/louisejianne/status/938757859818348544",NA,NA,1,"#Riverdale"
"391","Chapter 21: House of Devil #Riverdale <e2><9c><94><ef><b8><8f><e2><9c><94><ef><b8><8f>",2017-12-07 13:11:10,"https://twitter.com/iVanzz_/status/938757778675396608",NA,NA,1,"#Riverdale"
"392","Watching Riverdale Season 2 Episode 8 #Riverdale

Betty i-",2017-12-07 13:10:54,"https://twitter.com/onthebedrn/status/938757711138664448",NA,NA,0,"#Riverdale"
"393","OMG!!! bughead &amp; varchie, why?!!! <ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad><ed><a0><bd><ed><b8><ad> #Riverdale",2017-12-07 13:10:52,"https://twitter.com/delarosadennise/status/938757704150958080",NA,NA,0,"#Riverdale"
"394","I am forever addicted to this, thanks Riverdale! @kj_apa @lilireinhart @CamilaMendes #Barchie #Varchie #Riverdale
https://t.co/PzH39s23pY",2017-12-07 13:10:50,"https://twitter.com/LeviArtistt/status/938757696848846848",NA,NA,1,"#Riverdale"
"395","IT<e2><80><98>S TIME FOR ARCHIE AND BETTY BITCHES #Riverdale",2017-12-07 13:10:46,"https://twitter.com/hesilIuminate/status/938757680105222144",NA,NA,0,"#Riverdale"
"396","Fin EP08 <ed><a0><bc><ed><be><ac> #Riverdale",2017-12-07 13:10:35,"https://twitter.com/ellsenpai/status/938757632772390913",NA,NA,0,"#Riverdale"
"397","Is it weird for Cheryl Blossom to be my favorite #Riverdale character? <ed><a0><be><ed><b4><94> https://t.co/nDHuT6xcsg",2017-12-07 13:10:27,"https://twitter.com/threelilbirdsss/status/938757597129269250",NA,NA,0,"#Riverdale"
"398","OH MY GOD AT STRIPPER BETTY I LOVE THIS SONG #RIVERDALE https://t.co/HBxKS0qKRY",2017-12-07 13:10:21,"https://twitter.com/bizzlexgarrix/status/938757573070569472",NA,NA,0,"#Riverdale"
"399","""Its sad when you realize you aren<e2><80><99>t as important to someone as you thought you were.""

#Riverdale",2017-12-07 13:10:21,"https://twitter.com/AnshleeQuin/status/938757572282032133",NA,NA,0,"#Riverdale"
"400","Jughead saying the words ""little bitch"" is what keeps me alive <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><8d> @colesprouse #riverdale #Jughead",2017-12-07 13:10:16,"https://twitter.com/yeemogirl05/status/938757551990112256",NA,NA,1,"#Riverdale"
"401","its time to take the pearls off veronica #riverdale",2017-12-07 13:10:14,"https://twitter.com/keepsmyoldscarf/status/938757545325293569",NA,NA,0,"#Riverdale"
"402","wait wot!? #Riverdale",2017-12-07 13:10:11,"https://twitter.com/onmnrid/status/938757530968244225",NA,NA,0,"#Riverdale"
"403","I've just watched episode S02E08 of Riverdale! #Riverdale  #tvtime https://t.co/lYEwQFNRst https://t.co/VOajAkl5zu",2017-12-07 13:10:05,"https://twitter.com/othgiirl/status/938757507379548160",NA,NA,0,"#Riverdale"
